x1,y1,,x2,y2,,x3,y3,,x4,y4,,x5,y5,,x6,y6,,x7,y7,,x8,y8,,x9,y9,,x10,y10,,x11,y11,,x12,y12
95.85905713,153.9485,,95.89193228,121.189,,95.97317564,144.0384,,95.95413469,158.3997,,95.92412641,105.7402,,95.83977156,167.9316,,95.97258564,273.6055,,95.84583804,196.5892,,95.96686996,275.8629,,95.91717823,209.0829,,95.73829335,183.389,,95.71109175,193.8256
96.85758897,153.4693,,96.89080657,121.6216,,96.97289622,143.3362,,96.95365693,157.6865,,96.92333606,104.9478,,96.83810252,167.1879,,96.97230007,272.5796,,96.84423219,196.2105,,96.96652485,275.4677,,96.91631551,208.4219,,96.73556724,183.3669,,96.70808229,193.6533
97.85612082,153.0831,,97.88968087,122.1218,,97.9726168,142.6543,,97.95317916,156.9638,,97.92254571,104.1345,,97.83643347,166.5869,,97.97201451,271.513,,97.84262634,195.8838,,97.96617975,275.1132,,97.91545278,207.6351,,97.73284113,183.3455,,97.70507283,193.471
98.85465266,152.7743,,98.88855516,122.5331,,98.97233738,142.0763,,98.9527014,156.3006,,98.92175536,103.4471,,98.83476443,165.9252,,98.97172894,270.6905,,98.84102048,195.5831,,98.96583464,274.5084,,98.91459005,206.9337,,98.73011502,183.3116,,98.70206337,193.2635
99.85318451,152.4869,,99.88742946,123.0196,,99.97205796,141.6584,,99.95222364,155.6174,,99.92096501,102.8711,,99.83309538,165.008,,99.97144337,270.1612,,99.83941463,195.2317,,99.96548954,273.7109,,99.91372733,206.3467,,99.72738891,183.2298,,99.69905391,192.9664
100.8517164,152.1529,,100.8863038,123.6586,,100.9717785,141.347,,100.9517459,154.9776,,100.9201747,102.2006,,100.8314263,164.0013,,100.9711578,269.746,,100.8378088,194.7302,,100.9651444,272.8565,,100.9128646,205.7778,,100.7246628,182.9662,,100.6960444,192.4989
101.8502482,151.601,,101.885178,124.3388,,101.9714991,141.0608,,101.9512681,154.3725,,101.9193843,101.4563,,101.8297573,163.0102,,101.9708722,269.2539,,101.8362029,194.0799,,101.9647993,272.1822,,101.9120019,205.1965,,101.7219367,182.4382,,101.693035,192.0005
102.84878,150.7893,,102.8840523,125.0688,,102.9712197,140.7688,,102.9507903,153.7931,,102.918594,100.4969,,102.8280882,162.0244,,102.9705867,268.7228,,102.8345971,193.3747,,102.9644542,271.8305,,102.9111391,204.5475,,102.7192106,181.6828,,102.6900255,191.5452
103.8473119,149.9266,,103.8829266,125.8246,,103.9709403,140.3714,,103.9503126,153.1889,,103.9178036,99.3964,,103.8264192,161.0533,,103.9703011,268.1944,,103.8329912,192.7328,,103.9641091,271.6291,,103.9102764,203.8153,,103.7164845,180.7594,,103.6870161,191.0812
104.8458437,149.1131,,104.8818009,126.3785,,104.9706609,140.0242,,104.9498348,152.6169,,104.9170133,98.2418,,104.8247501,160.0762,,104.9700155,267.6377,,104.8313854,192.1739,,104.963764,271.4123,,104.9094137,203.0396,,104.7137583,179.9507,,104.6840066,190.5988
105.8443756,148.3777,,105.8806752,126.7688,,105.9703814,139.8383,,105.9493571,152.1601,,105.9162229,96.9387,,105.8230811,159.0655,,105.96973,266.9777,,105.8297795,191.4948,,105.9634189,270.9389,,105.908551,202.2467,,105.7110322,179.2593,,105.6809971,190.1384
106.8429074,147.7044,,106.8795495,127.1531,,106.970102,139.7673,,106.9488793,151.5517,,106.9154326,95.5725,,106.8214121,157.9634,,106.9694444,266.12,,106.8281737,190.5914,,106.9630738,270.0311,,106.9076882,201.4363,,106.7083061,178.6202,,106.6779877,189.6579
107.8414393,146.9838,,107.8784238,127.5943,,107.9698226,139.7482,,107.9484015,150.8577,,107.9146422,94.193,,107.819743,156.8121,,107.9691588,265.2274,,107.8265678,189.5732,,107.9627287,269.1017,,107.9068255,200.6146,,107.70558,178.0544,,107.6749782,189.0701
108.8399711,146.1081,,108.8772981,128.0157,,108.9695432,139.7219,,108.9479238,150.1326,,108.9138519,92.9137,,108.818074,155.7562,,108.9688733,264.4025,,108.8249619,188.6193,,108.9623836,268.1732,,108.9059628,199.8358,,108.7028539,177.56,,108.6719688,188.4659
109.838503,145.1313,,109.8761724,128.3858,,109.9692638,139.6833,,109.947446,149.4663,,109.9130615,92.0103,,109.8164049,154.7206,,109.9685877,263.5566,,109.8233561,187.6217,,109.9620385,266.8715,,109.9051001,199.0876,,109.7001278,177.159,,109.6689593,187.8604
110.8370348,144.1161,,110.8750467,128.7738,,110.9689843,139.6023,,110.9469682,148.8404,,110.9122712,91.5445,,110.8147359,153.6905,,110.9683021,262.7029,,110.8217502,186.7465,,110.9616934,265.7156,,110.9042373,198.4476,,110.6974017,176.7773,,110.6659498,187.199
111.8355667,142.9433,,111.873921,129.3719,,111.9687049,139.4928,,111.9464905,148.2324,,111.9114808,91.3378,,111.8130668,152.7235,,111.9680166,261.9893,,111.8201444,186.1928,,111.9613483,264.9099,,111.9033746,197.8419,,111.6946756,176.3883,,111.6629404,186.4879
112.8340985,141.5104,,112.8727953,130.2023,,112.9684255,139.3294,,112.9460127,147.6225,,112.9106905,91.275,,112.8113978,151.7375,,112.967731,261.3798,,112.8185385,185.4964,,112.9610032,264.3241,,112.9025119,197.1879,,112.6919495,175.9686,,112.6599309,186.0516
113.8326303,140.1011,,113.8716696,130.9622,,113.9681461,139.0465,,113.9455349,147.0075,,113.9099001,91.2402,,113.8097287,150.7235,,113.9674454,260.7673,,113.8169327,184.6917,,113.9606581,263.8385,,113.9016492,196.3056,,113.6892234,175.3816,,113.6569215,185.71
114.8311622,138.8907,,114.8705439,131.6102,,114.9678666,138.5051,,114.9450572,146.4383,,114.9091098,91.2232,,114.8080597,149.9124,,114.9671599,260.1922,,114.8153268,183.8279,,114.960313,263.5194,,114.9007864,195.5097,,114.6864972,174.5633,,114.653912,185.2622
115.829694,137.5445,,115.8694182,132.1193,,115.9675872,137.7128,,115.9445794,145.9107,,115.9083194,91.221,,115.8063906,149.1916,,115.9668743,259.7323,,115.813721,182.9305,,115.9599679,263.2749,,115.8999237,194.6815,,115.6837711,173.6779,,115.6509025,184.6512
116.8282259,136.0009,,116.8682925,132.5596,,116.9673078,136.655,,116.9441017,145.5878,,116.9075291,91.0754,,116.8047216,148.3887,,116.9665887,259.2677,,116.8121151,182.3072,,116.9596228,262.9085,,116.899061,193.9421,,116.681045,172.7427,,116.6478931,183.9734
117.8267577,134.544,,117.8671668,132.7853,,117.9670284,135.641,,117.9436239,145.4015,,117.9067387,90.594,,117.8030525,147.5578,,117.9663032,258.6575,,117.8105093,181.843,,117.9592777,262.5163,,117.8981982,193.435,,117.6783189,172.0196,,117.6448836,183.2772
118.8252896,133.4961,,118.8660411,132.9191,,118.966749,134.7486,,118.9431461,145.2597,,118.9059484,89.8841,,118.8013835,146.7238,,118.9660176,258.0269,,118.8089034,181.2957,,118.9589326,262.0675,,118.8973355,193.0727,,118.6755928,171.622,,118.6418742,182.5838
119.8238214,132.7245,,119.8649153,133.0942,,119.9664695,133.9217,,119.9426684,145.1575,,119.905158,89.2396,,119.7997145,145.8259,,119.965732,257.2617,,119.8072976,180.5855,,119.9585874,261.5316,,119.8964728,192.8493,,119.6728667,171.4627,,119.6388647,181.8881
120.8223533,132.1338,,120.8637896,133.4097,,120.9661901,133.0601,,120.9421906,145.0628,,120.9043677,88.5335,,120.7980454,144.9105,,120.9654465,256.3238,,120.8056917,179.8343,,120.9582423,260.9366,,120.8956101,192.805,,120.6701406,171.3742,,120.6358552,181.173
121.8208851,131.5152,,121.8626639,134.0731,,121.9659107,132.232,,121.9417128,144.9134,,121.9035773,87.8129,,121.7963764,144.0881,,121.9651609,255.5461,,121.8040858,179.1534,,121.9578972,260.1975,,121.8947473,192.8049,,121.6674145,171.1921,,121.6328458,180.4488
122.8194169,131.0274,,122.8615382,134.8363,,122.9656313,131.3831,,122.9412351,144.7335,,122.902787,87.0587,,122.7947073,143.254,,122.9648753,254.9001,,122.80248,178.4966,,122.9575521,259.4003,,122.8938846,192.7827,,122.6646884,170.8454,,122.6298363,179.7625
123.8179488,130.9498,,123.8604125,135.5117,,123.9653519,130.4653,,123.9407573,144.5526,,123.9019966,86.3278,,123.7930383,142.294,,123.9645898,254.2612,,123.8008741,177.799,,123.957207,258.6742,,123.8930219,192.6558,,123.6619622,170.3609,,123.6268268,179.1554
124.8164806,130.9498,,124.8592868,136.1169,,124.9650724,129.4969,,124.9402795,144.4292,,124.9012063,85.6154,,124.7913692,141.1493,,124.9643042,253.6076,,124.7992683,177.066,,124.9568619,257.8635,,124.8921592,192.0027,,124.6592361,169.8992,,124.6238174,178.6999
125.8150125,130.9499,,125.8581611,136.803,,125.964793,128.5276,,125.9398018,144.4061,,125.9004159,84.8921,,125.7897002,140.0096,,125.9640186,252.918,,125.7976624,176.1621,,125.9565168,256.8188,,125.8912964,190.9774,,125.65651,169.4054,,125.6208079,178.3535
126.8135443,130.9499,,126.8570354,137.5509,,126.9645136,127.5711,,126.939324,144.2059,,126.8996256,84.1541,,126.7880311,139.0928,,126.9637331,252.0189,,126.7960566,175.0949,,126.9561717,255.7731,,126.8904337,189.9225,,126.6537839,168.8138,,126.6177985,177.9682
127.8120762,130.95,,127.8559097,138.4423,,127.9642342,126.6286,,127.9388463,143.7053,,127.8988352,83.4038,,127.7863621,138.1756,,127.9634475,251.0474,,127.7944507,173.9881,,127.9558266,254.9269,,127.889571,188.9648,,127.6510578,167.9891,,127.614789,177.6226
128.810608,130.9501,,128.854784,139.543,,128.9639548,125.646,,128.9383685,143.0988,,128.8980449,82.5432,,128.784693,137.2311,,128.963162,250.1021,,128.7928449,173.0738,,128.9554815,254.1948,,128.8887082,188.0032,,128.6483317,167.1936,,128.6117795,177.1085
129.8091399,130.9501,,129.8536583,140.5588,,129.9636753,124.8073,,129.9378907,142.6123,,129.8972545,81.6454,,129.783024,136.2431,,129.9628764,249.4548,,129.791239,172.4341,,129.9551364,253.5011,,129.8878455,187.046,,129.6456056,166.5382,,129.6087701,176.217
130.8076717,130.9502,,130.8525326,141.2266,,130.9633959,124.0272,,130.937413,141.8938,,130.8964642,80.6553,,130.7813549,135.2736,,130.9625908,249.1163,,130.7896332,171.7995,,130.9547913,252.8175,,130.8869828,186.1414,,130.6428795,165.6669,,130.6057606,175.1489
131.8062036,130.9502,,131.8514069,141.5063,,131.9631165,122.9564,,131.9369352,141.0159,,131.8956738,79.7343,,131.7796859,134.4875,,131.9623052,248.7992,,131.7880273,171.1819,,131.9544462,252.0232,,131.8861201,185.3633,,131.6401534,164.5548,,131.6027512,174.0037
132.8047354,130.9503,,132.8502812,141.5605,,132.9628371,121.5514,,132.9364574,140.1233,,132.8948835,78.8853,,132.7780169,133.5956,,132.9620197,248.493,,132.7864215,170.6442,,132.9541011,251.1868,,132.8852573,184.8333,,132.6374272,163.5059,,132.5997417,172.9651
133.8032672,130.9504,,133.8491555,141.5575,,133.9625577,120.0461,,133.9359797,139.6613,,133.8940931,78.1326,,133.7763478,132.7342,,133.9617341,248.2146,,133.7848156,170.0267,,133.953756,250.4691,,133.8843946,184.2219,,133.6347011,162.5118,,133.5967322,172.0358
134.8017991,130.9504,,134.8480298,141.5743,,134.9622782,118.5614,,134.9355019,139.3345,,134.8933028,77.3797,,134.7746788,131.8888,,134.9614486,247.8954,,134.7832097,169.3472,,134.9534109,249.8177,,134.8835319,183.5241,,134.631975,161.4236,,134.5937228,171.0965
135.8003309,130.9505,,135.8469041,141.6867,,135.9619988,117.046,,135.9350241,139.1892,,135.8925124,76.6549,,135.7730097,131.0185,,135.961163,247.3145,,135.7816039,168.8057,,135.9530658,249.1525,,135.8826692,182.8389,,135.6292489,160.1501,,135.5907133,170.1051
136.7988628,130.9505,,136.8457784,142.0254,,136.9617194,115.549,,136.9345464,138.9946,,136.8917221,75.9868,,136.7713407,130.1515,,136.9608774,246.5677,,136.779998,168.497,,136.9527207,248.3973,,136.8818064,182.2264,,136.6265228,158.826,,136.5877039,169.0255
137.7973946,130.9506,,137.8446526,142.5924,,137.96144,114.129,,137.9340686,138.7667,,137.8909317,75.367,,137.7696716,129.4834,,137.9605919,245.9432,,137.7783922,168.2227,,137.9523756,247.581,,137.8809437,181.6525,,137.6237967,157.0178,,137.5846944,168.1536
138.7959265,130.9525,,138.8435269,143.5467,,138.9611606,112.9151,,138.9335909,138.6131,,138.8901414,74.7317,,138.7680026,128.8248,,138.9603063,245.4213,,138.7767863,167.9875,,138.9520305,246.804,,138.880081,181.14,,138.6210706,155.0215,,138.5816849,167.4123
139.7944583,131.0747,,139.8424012,144.697,,139.9608811,111.757,,139.9331131,138.4724,,139.889351,74.1537,,139.7663335,128.05,,139.9600207,244.8562,,139.7751805,167.862,,139.9516854,246.0952,,139.8792183,180.6779,,139.6183445,153.645,,139.5786755,166.6123
140.7929902,131.5512,,140.8412755,145.7885,,140.9606017,110.6898,,140.9326353,138.3383,,140.8885607,73.5538,,140.7646645,127.2397,,140.9597352,244.355,,140.7735746,167.8482,,140.9513403,245.4003,,140.8783555,180.1981,,140.6156184,152.8429,,140.575666,165.793
141.791522,132.127,,141.8401498,146.4878,,141.9603223,109.609,,141.9321576,138.1667,,141.8877703,72.9315,,141.7629954,126.4486,,141.9594496,243.8334,,141.7719688,167.7907,,141.9509951,244.6854,,141.8774928,179.6938,,141.6128922,152.5092,,141.5726566,164.8713
142.7900538,132.3985,,142.8390241,146.8995,,142.9600429,108.5312,,142.9316798,137.9417,,142.88698,72.4357,,142.7613264,125.6618,,142.959164,243.2915,,142.7703629,167.6057,,142.95065,243.9361,,142.8766301,179.1327,,142.6101661,152.4172,,142.5696471,163.8272
143.7885857,132.6148,,143.8378984,147.2593,,143.9597635,107.374,,143.931202,137.5919,,143.8861896,72.0398,,143.7596573,124.8695,,143.9588785,242.7826,,143.7687571,167.3536,,143.9503049,243.1535,,143.8757674,178.6335,,143.60744,152.413,,143.5666376,162.6521
144.7871175,132.8104,,144.8367727,147.6305,,144.959484,106.1451,,144.9307243,137.131,,144.8853993,71.464,,144.7579883,124.0065,,144.9585929,242.3652,,144.7671512,166.9897,,144.9499598,242.3777,,144.8749046,178.2434,,144.6047139,152.4345,,144.5636282,161.6569
145.7856494,133.0957,,145.835647,147.9601,,145.9592046,105.1841,,145.9302465,136.4662,,145.8846089,70.7609,,145.7563193,123.103,,145.9583073,241.8715,,145.7655454,166.5399,,145.9496147,241.674,,145.8740419,177.7644,,145.6019878,152.4492,,145.5606187,160.9331
146.7841812,133.4665,,146.8345213,148.1747,,146.9589252,104.152,,146.9297687,135.6667,,146.8838186,70.1292,,146.7546502,122.1846,,146.9580218,241.0454,,146.7639395,166.0425,,146.9492696,240.9669,,146.8731792,177.2423,,146.5992617,152.4949,,146.5576092,160.3963
147.7827131,133.8527,,147.8333956,148.3428,,147.9586458,103.0755,,147.929291,134.7695,,147.8830282,69.4559,,147.7529812,121.2544,,147.9577362,240.0702,,147.7623336,165.4861,,147.9489245,240.1507,,147.8723164,176.7908,,147.5965356,152.5404,,147.5545998,159.9752
148.7812449,134.1529,,148.8322699,148.4982,,148.9583664,102.2624,,148.9288132,133.9523,,148.8822379,68.7728,,148.7513121,120.3192,,148.9574506,238.9988,,148.7607278,164.8826,,148.9485794,239.2911,,148.8714537,176.4025,,148.5938095,152.566,,148.5515903,159.6328
149.7797768,134.3689,,149.8311442,148.7137,,149.9580869,101.3662,,149.9283355,133.2396,,149.8814475,68.0948,,149.7496431,119.3821,,149.9571651,237.8773,,149.7591219,164.2701,,149.9482343,238.4902,,149.870591,175.797,,149.5910834,152.5682,,149.5485809,159.2106
150.7783086,134.5144,,150.8300185,148.9865,,150.9578075,100.332,,150.9278577,132.4026,,150.8806572,67.4749,,150.747974,118.432,,150.9568795,236.6168,,150.7575161,163.719,,150.9478892,237.7361,,150.8697283,175.1094,,150.5883572,152.5603,,150.5455714,158.8016
151.7768405,134.5955,,151.8288928,149.2753,,151.9575281,99.9326,,151.9273799,131.4664,,151.8798668,67.058,,151.746305,117.4751,,151.9565939,235.2277,,151.7559102,163.2798,,151.9475441,236.983,,151.8688655,174.4802,,151.5856311,152.5261,,151.5425619,158.5599
152.7753723,134.6523,,152.8277671,149.6747,,152.9572487,99.9193,,152.9269022,130.5112,,152.8790765,66.6889,,152.7446359,116.5226,,152.9563084,233.8376,,152.7543044,162.869,,152.947199,236.1503,,152.8680028,174.0571,,152.582905,152.57,,152.5395525,158.4065
153.7739041,134.7132,,153.8266414,150.0692,,153.9569693,99.919,,153.9264244,129.6442,,153.8782861,66.3997,,153.7429669,115.5603,,153.9560228,232.488,,153.7526985,162.38,,153.9468539,235.2223,,153.8671401,173.7696,,153.5801789,152.6856,,153.536543,158.2315
154.772436,134.7723,,154.8255157,150.4164,,154.9566898,99.9185,,154.9259466,128.8239,,154.8774958,66.2742,,154.7412978,114.5857,,154.9557372,231.2654,,154.7510927,161.862,,154.9465088,234.3776,,154.8662774,173.4413,,154.5774528,152.8271,,154.5335336,157.998
155.7709678,134.8635,,155.82439,150.697,,155.9564104,99.918,,155.9254689,127.9569,,155.8767054,66.2656,,155.7396288,113.5861,,155.9554517,230.4721,,155.7494868,161.3075,,155.9461637,233.654,,155.8654146,173.1205,,155.5747267,153.1242,,155.5305241,157.9107
156.7694997,135.04,,156.8232642,151.0473,,156.956131,99.9176,,156.9249911,126.9406,,156.8759151,66.3495,,156.7379597,112.5673,,156.9551661,230.0033,,156.747881,160.7056,,156.9458186,232.8706,,156.8645519,172.7931,,156.5720006,153.4569,,156.5275146,158.0984
157.7680315,135.3005,,157.8221385,151.4899,,157.9558516,99.9172,,157.9245133,125.8349,,157.8751247,66.3927,,157.7362907,111.6827,,157.9548805,229.6361,,157.7462751,160.0865,,157.9454735,232.0736,,157.8636892,172.443,,157.5692745,153.7273,,157.5245052,158.5168
158.7665634,135.6379,,158.8210128,151.8622,,158.9555721,99.9168,,158.9240356,124.7737,,158.8743344,66.3092,,158.7346217,111.0437,,158.954595,229.1683,,158.7446693,159.499,,158.9451284,231.3292,,158.8628264,172.0807,,158.5665484,154.0104,,158.5214957,158.9137
159.7650952,136.1406,,159.8198871,152.2944,,159.9552927,99.9164,,159.9235578,123.8579,,159.873544,66.1381,,159.7329526,110.4769,,159.9543094,228.4769,,159.7430634,158.9404,,159.9447833,230.5738,,159.8619637,171.6941,,159.5638222,154.2224,,159.5184863,159.1906
160.7636271,136.7415,,160.8187614,152.8087,,160.9550133,99.9159,,160.9230801,123.0163,,160.8727537,65.8635,,160.7312836,109.7599,,160.9540238,227.6766,,160.7414576,158.3859,,160.9444382,229.7664,,160.861101,171.2546,,160.5610961,154.3873,,160.5154768,159.391
161.7621589,137.3246,,161.8176357,153.2858,,161.9547339,99.9154,,161.9226023,122.1867,,161.8719633,65.5705,,161.7296145,108.7959,,161.9537383,226.8701,,161.7398517,157.8233,,161.9440931,228.9796,,161.8602383,170.7962,,161.55837,154.679,,161.5124673,159.5651
162.7606908,138.0084,,162.81651,153.7065,,162.9544545,99.915,,162.9221245,121.3129,,162.871173,65.1998,,162.7279455,107.9394,,162.9534527,225.9942,,162.7382458,157.2667,,162.943748,228.231,,162.8593755,170.301,,162.5556439,155.1453,,162.5094579,159.8715
163.7592226,138.8071,,163.8153843,154.0992,,163.954175,99.9182,,163.9216468,120.5093,,163.8703826,64.9157,,163.7262764,107.2765,,163.9531671,225.1125,,163.73664,156.7246,,163.9434028,227.4503,,163.8585128,169.6859,,163.5529178,155.6028,,163.5064484,160.2349
164.7577544,139.4498,,164.8142586,154.4665,,164.9538956,100.0655,,164.921169,119.6164,,164.8695923,64.7724,,164.7246074,106.6572,,164.9528816,224.118,,164.7350341,156.1856,,164.9430577,226.5993,,164.8576501,169.0128,,164.5501917,156.0569,,164.503439,160.6803
165.7562863,139.6924,,165.8131329,154.8155,,165.9536162,100.6053,,165.9206912,118.6799,,165.8688019,64.6415,,165.7229383,106.0794,,165.952596,223.113,,165.7334283,155.6351,,165.9427126,225.7822,,165.8567874,168.3591,,165.5474656,156.511,,165.5004295,161.3718
166.7548181,139.7766,,166.8120072,155.1826,,166.9533368,101.0888,,166.9202135,117.7425,,166.8680116,64.3337,,166.7212693,105.5385,,166.9523104,222.1119,,166.7318224,155.0809,,166.9423675,225.0189,,166.8559246,167.7107,,166.5447395,156.9755,,166.49742,162.4848
167.75335,139.9719,,167.8108815,155.5566,,167.9530574,101.3151,,167.9197357,116.7133,,167.8672212,63.6253,,167.7196002,104.992,,167.9520249,221.3773,,167.7302166,154.5372,,167.9420224,224.229,,167.8550619,167.0719,,167.5420134,157.4193,,167.4944106,163.6519
168.7518818,140.2658,,168.8097558,155.99,,168.9527779,102.5232,,168.9192579,115.6511,,168.8664309,63.308,,168.7179312,104.3929,,168.9517393,220.9055,,168.7286107,154.0016,,168.9416773,223.4233,,168.8541992,166.4335,,168.5392872,157.8548,,168.4914011,164.7154
169.7504137,140.5585,,169.8086301,156.3854,,169.9524985,105.3894,,169.9187802,114.5312,,169.8656405,63.2564,,169.7162621,103.792,,169.9514537,220.5063,,169.7270049,153.5095,,169.9413322,222.7927,,169.8533365,165.9118,,169.5365611,158.2081,,169.4883916,165.3739
170.7489455,140.7648,,170.8075044,156.7818,,170.9522191,108.2973,,170.9183024,113.2331,,170.8648502,63.2561,,170.7145931,103.0808,,170.9511682,220.2999,,170.725399,153.0903,,170.9409871,222.306,,170.8524737,165.5497,,170.533835,158.563,,170.4853822,165.7185
171.7474774,140.9228,,171.8063787,157.1186,,171.9519397,110.5937,,171.9178247,112.0744,,171.8640598,63.2559,,171.7129241,102.3863,,171.9508826,220.4173,,171.7237932,152.6336,,171.940642,221.7779,,171.851611,165.4222,,171.5311089,159.0579,,171.4823727,165.9521
172.7460092,141.0969,,172.805253,157.4427,,172.9516603,112.4819,,172.9173469,111.2186,,172.8632695,63.2559,,172.711255,101.6758,,172.950597,220.8781,,172.7221873,151.9674,,172.9402969,221.0898,,172.8507483,165.3765,,172.5283828,159.5526,,172.4793633,166.1643
173.744541,141.2887,,173.8041273,157.7232,,173.9513808,114.3445,,173.9168691,110.506,,173.8624791,63.2559,,173.709586,100.9862,,173.9503115,222.1125,,173.7205815,151.2225,,173.9399518,220.3026,,173.8498855,165.3756,,173.5256567,159.803,,173.4763538,166.4559
174.7430729,141.47,,174.8030015,157.9718,,174.9511014,116.7059,,174.9163914,109.2407,,174.8616888,63.2559,,174.7079169,100.398,,174.9500259,224.3594,,174.7189756,150.611,,174.9396067,219.536,,174.8490228,165.3349,,174.5229306,160.0751,,174.4733443,167.0551
175.7416047,141.6667,,175.8018758,158.2303,,175.950822,118.5715,,175.9159136,108.0775,,175.8608984,63.2559,,175.7062479,99.7753,,175.9497403,226.7666,,175.7173697,150.1879,,175.9392616,218.759,,175.8481601,165.1584,,175.5202045,160.4494,,175.4703349,167.8144
176.7401366,141.8671,,176.8007501,158.4786,,176.9505426,120.1999,,176.9154358,107.1017,,176.8601081,63.2558,,176.7045788,99.0639,,176.9494548,228.3884,,176.7157639,149.8495,,176.9389165,217.959,,176.8472974,164.9244,,176.5174784,160.7934,,176.4673254,168.5516
177.7386684,142.0539,,177.7996244,158.7179,,177.9502632,121.605,,177.9149581,106.3571,,177.8593177,63.2558,,177.7029098,98.2011,,177.9491692,229.4917,,177.714158,149.4826,,177.9385714,217.1609,,177.8464346,164.7055,,177.5147523,161.1051,,177.464316,169.3134
178.7372003,142.2846,,,,,178.9499837,122.8554,,178.9144803,105.5323,,178.8585274,63.2558,,178.7012407,97.2908,,178.9488836,230.4867,,178.7125522,149.1802,,178.9382263,216.4178,,178.8455719,164.4752,,178.5120261,161.3468,,178.4613065,170.2057
179.7357321,142.524,,,,,179.9497043,124.1505,,179.9140025,104.6363,,179.857737,63.2557,,179.6995717,96.3252,,179.9485981,231.2806,,179.7109463,149.1418,,179.9378812,215.8235,,179.8447092,164.1855,,179.5093,161.5132,,179.458297,171.0507
180.734264,142.7601,,,,,180.9494249,125.5973,,180.9135248,103.7407,,180.8569467,63.2557,,180.6979026,95.3969,,180.9483125,231.8775,,180.7093405,149.3071,,180.9375361,215.2869,,180.8438465,163.9485,,180.5065739,161.6598,,180.4552876,171.7556
181.7327958,142.9573,,,,,181.9491455,126.8294,,181.913047,102.9782,,181.8561563,63.2556,,181.6962336,94.6392,,181.9480269,232.4417,,181.7077346,149.5049,,181.937191,214.6974,,181.8429837,163.6747,,181.5038478,161.805,,181.4522781,172.4223
182.7313277,143.1375,,,,,182.9488661,127.8637,,182.9125693,102.2244,,182.855366,63.2556,,182.6945645,93.8432,,182.9477414,233.0987,,182.7061288,149.708,,182.9368459,214.1397,,182.842121,163.2993,,182.5011217,161.913,,182.4492687,173.164
183.7298595,143.3441,,,,,183.9485866,128.7973,,183.9120915,101.513,,183.8545756,63.2556,,183.6928955,93.0849,,183.9474558,233.8245,,183.7045229,149.9152,,183.9365008,213.5052,,183.8412583,162.7339,,183.4983956,162.0039,,183.4462592,173.9081
184.7283913,143.5589,,,,,184.9483072,129.7515,,184.9116137,100.7124,,184.8537853,63.2594,,184.6912265,92.32,,184.9471702,234.5178,,184.7029171,150.1955,,184.9361556,212.6619,,184.8403956,162.1753,,184.4956695,162.1325,,184.4432497,174.5463
185.7269232,143.8069,,,,,185.9480278,130.6999,,185.911136,99.7549,,185.8529949,63.459,,185.6895574,91.6157,,185.9468847,235.2433,,185.7013112,150.679,,185.9358105,211.7337,,185.8395328,161.6044,,185.4929434,162.3733,,185.4402403,175.1209
186.725455,144.0792,,,,,186.9477484,131.5388,,186.9106582,98.8065,,186.8522046,63.9139,,186.6878884,90.9949,,186.9465991,236.0033,,186.6997054,151.3084,,186.9354654,210.788,,186.8386701,161.0817,,186.4902173,162.798,,186.4372308,175.5263
187.7239869,144.3552,,,,,187.947469,132.1641,,187.9101804,97.8654,,187.8514142,64.3627,,187.6862193,90.1818,,187.9463135,236.7551,,187.6980995,151.9605,,187.9351203,209.8596,,187.8378074,160.562,,187.4874911,163.33,,187.4342213,175.8595
188.7225187,144.5743,,,,,188.9471895,132.7738,,188.9097027,96.9904,,188.8506239,64.8796,,188.6845503,89.4129,,188.946028,237.491,,188.6964936,152.6336,,188.9347752,209.0472,,188.8369446,160.0641,,188.484765,163.7234,,188.4312119,176.4059
189.7210506,144.7453,,,,,189.9469101,133.4213,,189.9092249,96.1293,,189.8498335,65.3107,,189.6828812,88.693,,189.9457424,238.165,,189.6948878,153.3456,,189.9344301,208.3059,,189.8360819,159.6032,,189.4820389,163.916,,189.4282024,177.1894
190.7195824,144.9774,,,,,190.9466307,134.0544,,190.9087471,95.3805,,190.8490432,65.6922,,190.6812122,87.7877,,190.9454568,238.7745,,190.6932819,154.1125,,190.934085,207.6255,,190.8352192,159.1359,,190.4793128,164.0771,,190.425193,178.0851
191.7181143,145.1885,,,,,191.9463513,134.6822,,191.9082694,93.9189,,191.8482528,66.105,,191.6795431,86.7612,,191.9451713,239.4262,,191.6916761,154.9321,,191.9337399,206.9839,,191.8343565,158.3786,,191.4765867,164.2513,,191.4221835,178.9608
192.7166461,145.3916,,,,,192.9460719,135.191,,192.9077916,91.7669,,192.8474625,66.5057,,192.6778741,85.6185,,192.9448857,240.1251,,192.6900702,155.7765,,192.9333948,206.3025,,192.8334937,157.6495,,192.4738606,164.4846,,192.419174,179.5794
193.715178,145.6748,,,,,193.9457924,135.6551,,193.9073139,89.1323,,193.8466721,66.962,,193.676205,84.349,,193.9446001,240.932,,193.6884644,156.6285,,193.9330497,205.5596,,193.832631,157.2603,,193.4711345,164.8052,,193.4161646,180.0536
194.7137098,145.9509,,,,,194.945513,136.1512,,194.9068361,86.3862,,194.8458818,67.594,,194.674536,83.0978,,194.9443146,241.704,,194.6868585,157.4934,,194.9327046,204.7502,,194.8317683,156.999,,194.4684084,165.1272,,194.4131551,180.5269
