x1,y1,,x2,y2,,x3,y3,,x4,y4,,x5,y5,,x6,y6,,x7,y7,,x8,y8
147.9461887,410.397,,147.9306167,470.6186,,147.5585088,443.8652,,147.8902185,456.9361,,147.7678867,441.3694,,147.6858379,447.5202,,147.713387,408.484,,147.9068756,417.6999
148.9458251,410.2584,,148.9301479,470.6142,,148.5555258,444.1196,,148.8894768,456.8059,,148.7663183,441.3754,,148.6837152,447.9383,,148.7114505,408.3969,,148.9062464,417.5248
149.9454615,410.2135,,149.929679,470.6184,,149.5525427,444.4002,,149.888735,456.6626,,149.76475,441.3806,,149.6815925,448.307,,149.7095139,408.3817,,149.9056171,417.4318
150.9450979,410.1361,,150.9292102,470.5914,,150.5495597,444.6897,,150.8879932,456.5466,,150.7631817,441.3874,,150.6794698,448.6998,,150.7075773,408.4102,,150.9049879,417.3716
151.9447343,409.9794,,151.9287414,470.5534,,151.5465766,444.9545,,151.8872515,456.4542,,151.7616133,441.3929,,151.6773471,449.2018,,151.7056407,408.3784,,151.9043587,417.3698
152.9443707,409.7483,,152.9282726,470.4994,,152.5435936,445.135,,152.8865097,456.2923,,152.760045,441.398,,152.6752244,449.8068,,152.7037042,408.249,,152.9037295,417.4668
153.9440071,409.5522,,153.9278038,470.4722,,153.5406105,445.2073,,153.8857679,456.0881,,153.7584767,441.4035,,153.6731016,450.498,,153.7017676,408.0901,,153.9031003,417.6473
154.9436436,409.4111,,154.927335,470.4467,,154.5376275,445.2843,,154.8850262,455.8887,,154.7569083,441.4089,,154.6709789,451.0863,,154.699831,407.9318,,154.902471,417.8621
155.94328,409.3285,,155.9268662,470.4095,,155.5346444,445.4896,,155.8842844,455.6832,,155.75534,441.4149,,155.6688562,451.5628,,155.6978944,407.7666,,155.9018418,418.0482
156.9429164,409.2765,,156.9263974,470.3764,,156.5316614,445.7316,,156.8835426,455.4867,,156.7537717,441.4206,,156.6667335,452.0127,,156.6959579,407.5982,,156.9012126,418.14
157.9425528,409.2053,,157.9259286,470.3524,,157.5286783,445.9477,,157.8828009,455.2849,,157.7522033,441.4248,,157.6646108,452.4398,,157.6940213,407.4721,,157.9005834,418.1975
158.9421892,409.0825,,158.9254598,470.3048,,158.5256953,446.1443,,158.8820591,455.0876,,158.750635,441.4288,,158.6624881,452.8117,,158.6920847,407.3449,,158.8999542,418.2552
159.9418256,408.9359,,159.924991,470.2512,,159.5227122,446.3092,,159.8813173,454.9308,,159.7490667,441.4347,,159.6603653,453.0951,,159.6901481,407.1728,,159.8993249,418.3078
160.941462,408.8038,,160.9245222,470.2029,,160.5197292,446.4155,,160.8805756,454.7775,,160.7474983,441.4393,,160.6582426,453.2976,,160.6882116,406.9908,,160.8986957,418.3731
161.9410984,408.6881,,161.9240534,470.1637,,161.5167461,446.5132,,161.8798338,454.6047,,161.74593,441.4423,,161.6561199,453.4738,,161.686275,406.7739,,161.8980665,418.4209
162.9407348,408.6082,,162.9235846,470.1535,,162.5137631,446.6861,,162.879092,454.4363,,162.7443617,441.4471,,162.6539972,453.6966,,162.6843384,406.4731,,162.8974373,418.5204
163.9403712,408.5548,,163.9231158,470.1443,,163.51078,446.8933,,163.8783503,454.2878,,163.7427933,441.4523,,163.6518745,454.0022,,163.6824018,406.1465,,163.8968081,418.7206
164.9400077,408.5056,,164.9226469,470.1435,,164.507797,447.0488,,164.8776085,454.1437,,164.741225,441.4631,,164.6497518,454.3051,,164.6804653,405.8873,,164.8961789,419.0474
165.9396441,408.5138,,165.9221781,470.1437,,165.5048139,447.1899,,165.8768667,453.9808,,165.7396567,441.5264,,165.647629,454.562,,165.6785287,405.6586,,165.8955496,419.4284
166.9392805,408.5086,,166.9217093,470.1444,,166.5018309,447.3422,,166.876125,453.7897,,166.7380883,441.7844,,166.6455063,454.6995,,166.6765921,405.3658,,166.8949204,419.8155
167.9389169,408.3699,,167.9212405,470.1434,,167.4988478,447.4891,,167.8753832,453.6052,,167.73652,442.3057,,167.6433836,454.8637,,167.6746556,405.0669,,167.8942912,420.1626
168.9385533,408.2189,,168.9207717,470.1271,,168.4958648,447.6498,,168.8746414,453.4665,,168.7349517,442.8877,,168.6412609,455.1184,,168.672719,404.8477,,168.893662,420.5968
169.9381897,408.0922,,169.9203029,470.0923,,169.4928817,447.8599,,169.8738997,453.3677,,169.7333833,443.3541,,169.6391382,455.398,,169.6707824,404.659,,169.8930328,421.1017
170.9378261,407.9806,,170.9198341,470.0505,,170.4898987,448.0746,,170.8731579,453.2738,,170.731815,443.7126,,170.6370155,455.703,,170.6688458,404.4791,,170.8924035,421.4876
171.9374625,407.8536,,171.9193653,470.0107,,171.4869157,448.2601,,171.8724161,453.1708,,171.7302467,443.9547,,171.6348927,456.0327,,171.6669093,404.2196,,171.8917743,421.7093
172.9370989,407.7303,,172.9188965,469.9585,,172.4839326,448.4172,,172.8716744,453.0702,,172.7286783,444.1302,,172.63277,456.3451,,172.6649727,403.9197,,172.8911451,421.8811
173.9367353,407.6611,,173.9184277,469.8995,,173.4809496,448.5895,,173.8709326,452.97,,173.72711,444.2575,,173.6306473,456.6068,,173.6630361,403.627,,173.8905159,422.0577
174.9363718,407.6326,,174.9179589,469.8345,,174.4779665,448.7525,,174.8701908,452.8705,,174.7255417,444.3475,,174.6285246,456.8024,,174.6610995,403.3619,,174.8898867,422.2886
175.9360082,407.6007,,175.9174901,469.7616,,175.4749835,448.9117,,175.8694491,452.7741,,175.7239733,444.4566,,175.6264019,456.9479,,175.659163,403.0981,,175.8892574,422.5361
176.9356446,407.5305,,176.9170213,469.7127,,176.4720004,449.1033,,176.8687073,452.686,,176.722405,444.556,,176.6242792,457.1061,,176.6572264,402.8274,,176.8886282,422.7483
177.935281,407.437,,177.9165525,469.6849,,177.4690174,449.3169,,177.8679655,452.5962,,177.7208367,444.6116,,177.6221564,457.3468,,177.6552898,402.5597,,177.887999,422.9632
178.9349174,407.4295,,178.9160837,469.6407,,178.4660343,449.5238,,178.8672238,452.456,,178.7192683,444.6576,,178.6200337,457.6524,,178.6533532,402.2997,,178.8873698,423.1926
179.9345538,407.4447,,179.9156149,469.5816,,179.4630513,449.7288,,179.866482,452.2644,,179.7177,444.7331,,179.617911,457.9644,,179.6514167,402.0537,,179.8867406,423.4386
180.9341902,407.4434,,180.915146,469.5143,,180.4600682,449.9446,,180.8657402,452.0888,,180.7161317,444.8534,,180.6157883,458.2359,,180.6494801,401.7871,,180.8861113,423.6827
181.9338266,407.4019,,181.9146772,469.444,,181.4570852,450.1694,,181.8649985,451.9222,,181.7145633,444.919,,181.6136656,458.4695,,181.6475435,401.4608,,181.8854821,423.8953
182.933463,407.3557,,182.9142084,469.3792,,182.4541021,450.429,,182.8642567,451.7841,,182.712995,444.884,,182.6115429,458.6992,,182.6456069,401.1205,,182.8848529,424.0911
183.9330994,407.3118,,183.9137396,469.3106,,183.4511191,450.6911,,183.8635149,451.6542,,183.7114267,444.8698,,183.6094201,458.9344,,183.6436704,400.8817,,183.8842237,424.2577
184.9327359,407.2658,,184.9132708,469.2349,,184.448136,450.9082,,184.8627732,451.4774,,184.7098583,444.8647,,184.6072974,459.1837,,184.6417338,400.5582,,184.8835945,424.451
185.9323723,407.2269,,185.912802,469.1618,,185.445153,451.1209,,185.8620314,451.3109,,185.70829,444.8691,,185.6051747,459.4013,,185.6397972,400.0874,,185.8829653,424.7573
186.9320087,407.1862,,186.9123332,469.1096,,186.4421699,451.3555,,186.8612896,451.1182,,186.7067217,444.8888,,186.603052,459.635,,186.6378606,399.4871,,186.882336,425.157
187.9316451,407.1397,,187.9118644,469.0688,,187.4391869,451.5494,,187.8605479,450.9252,,187.7051533,444.9258,,187.6009293,459.8907,,187.6359241,398.8547,,187.8817068,425.5121
188.9312815,407.067,,188.9113956,469.0022,,188.4362038,451.7419,,188.8598061,450.7821,,188.703585,444.9869,,188.5988066,460.159,,188.6339875,398.2363,,188.8810776,425.8417
189.9309179,407.0058,,189.9109268,468.8995,,189.4332208,451.9794,,189.8590643,450.705,,189.7020167,445.0603,,189.5966838,460.4229,,189.6320509,397.6064,,189.8804484,426.154
190.9305543,406.9528,,190.910458,468.7769,,190.4302377,452.2322,,190.8583226,450.5992,,190.7004483,445.1125,,190.5945611,460.6479,,190.6301143,396.9223,,190.8798192,426.4304
191.9301907,406.9379,,191.9099892,468.6425,,191.4272547,452.4698,,191.8575808,450.3943,,191.69888,445.1636,,191.5924384,460.8266,,191.6281778,396.1543,,191.8791899,426.7119
192.9298271,406.9449,,192.9095204,468.4921,,192.4242716,452.7232,,192.856839,450.113,,192.6973117,445.2223,,192.5903157,460.9452,,192.6262412,395.414,,192.8785607,426.9962
193.9294636,406.9215,,193.9090516,468.3457,,193.4212886,453.009,,193.8560973,449.7982,,193.6957433,445.2876,,193.588193,461.0339,,193.6243046,394.6949,,193.8779315,427.2679
194.9291,406.8717,,194.9085828,468.212,,194.4183055,453.3288,,194.8553555,449.4993,,194.694175,445.3432,,194.5860703,461.1446,,194.6223681,394.3359,,194.8773023,427.5241
195.9287364,406.8404,,195.908114,468.0721,,195.4153225,453.629,,195.8546137,449.1536,,195.6926067,445.3868,,195.5839475,461.3191,,195.6204315,394.2534,,195.8766731,427.7302
196.9283728,406.8388,,196.9076451,467.9385,,196.4123394,453.9046,,196.853872,448.774,,196.6910383,445.4309,,196.5818248,461.5409,,196.6184949,394.2618,,196.8760438,427.9032
197.9280092,406.8229,,197.9071763,467.8178,,197.4093564,454.1626,,197.8531302,448.4232,,197.68947,445.4812,,197.5797021,461.7305,,197.6165583,394.2486,,197.8754146,428.0669
198.9276456,406.7752,,198.9067075,467.692,,198.4063733,454.388,,198.8523884,448.0684,,198.6879017,445.5414,,198.5775794,461.9771,,198.6146218,394.2452,,198.8747854,428.2295
199.927282,406.7032,,199.9062387,467.5657,,199.4033903,454.6361,,199.8516466,447.7006,,199.6863333,445.5645,,199.5754567,462.2699,,199.6126852,394.2916,,199.8741562,428.3978
200.9269184,406.6536,,200.9057699,467.4488,,200.4004072,454.9115,,200.8509049,447.3567,,200.684765,445.5679,,200.573334,462.5129,,200.6107486,394.3346,,200.873527,428.5618
201.9265548,406.6554,,201.9053011,467.3296,,201.3974242,455.1836,,201.8501631,447.0516,,201.6831967,445.6178,,201.5712112,462.6758,,201.608812,394.3752,,201.8728977,428.7045
202.9261912,406.6662,,202.9048323,467.1853,,202.3944411,455.5123,,202.8494213,446.8042,,202.6816283,445.695,,202.5690885,462.7967,,202.6068755,394.4363,,202.8722685,428.8303
203.9258276,406.6705,,203.9043635,467.0004,,203.3914581,455.8561,,203.8486796,446.6284,,203.68006,445.7617,,203.5669658,462.9256,,203.6049389,394.5014,,203.8716393,429.0055
204.9254641,406.6378,,204.9038947,466.7947,,204.388475,456.1597,,204.8479378,446.4788,,204.6784917,445.8481,,204.5648431,463.0694,,204.6030023,394.5454,,204.8710101,429.2151
205.9251005,406.5674,,205.9034259,466.6021,,205.385492,456.4506,,205.8471961,446.3179,,205.6769233,445.9471,,205.5627204,463.2244,,205.6010657,394.5823,,205.8703809,429.3867
206.9247369,406.4549,,206.9029571,466.408,,206.382509,456.7521,,206.8464543,446.1457,,206.675355,446.0219,,206.5605977,463.392,,206.5991292,394.6116,,206.8697516,429.5544
207.9243733,406.3126,,207.9024883,466.1957,,207.3795259,457.0605,,207.8457125,445.9253,,207.6737867,446.0984,,207.5584749,463.5703,,207.5971926,394.6633,,207.8691224,429.7536
208.9240097,406.209,,208.9020195,465.9777,,208.3765429,457.3978,,208.8449707,445.6255,,208.6722183,446.1517,,208.5563522,463.7452,,208.595256,394.7633,,208.8684932,429.9668
209.9236461,406.1365,,209.9015507,465.7669,,209.3735598,457.7645,,209.844229,445.2946,,209.67065,446.2101,,209.5542295,463.9193,,209.5933194,394.9521,,209.867864,430.1733
210.9232825,406.0685,,210.9010819,465.5745,,210.3705768,458.1258,,210.8434872,445.0199,,210.6690817,446.2875,,210.5521068,464.1048,,210.5913829,395.1146,,210.8672348,430.3587
211.9229189,405.9744,,211.900613,465.3824,,211.3675937,458.5077,,211.8427454,444.8694,,211.6675133,446.3546,,211.5499841,464.2792,,211.5894463,395.2183,,211.8666056,430.516
212.9225553,405.8518,,212.9001442,465.181,,212.3646107,458.8835,,212.8420037,444.7386,,212.665945,446.3941,,212.5478614,464.4267,,212.5875097,395.3612,,212.8659763,430.6273
213.9221917,405.7425,,213.8996754,464.9811,,213.3616276,459.2792,,213.8412619,444.5869,,213.6643767,446.4448,,213.5457386,464.5601,,213.5855731,395.4624,,213.8653471,430.7021
214.9218282,405.65,,214.8992066,464.7897,,214.3586446,459.7491,,214.8405201,444.4717,,214.6628083,446.5469,,214.5436159,464.6873,,214.5836366,395.4816,,214.8647179,430.8018
215.9214646,405.5979,,215.8987378,464.5869,,215.3556615,460.1104,,215.8397784,444.4039,,215.66124,446.6535,,215.5414932,464.8416,,215.5817,395.3924,,215.8640887,430.9305
216.921101,405.5709,,216.898269,464.4061,,,,,216.8390366,444.3102,,216.6596717,446.7441,,216.5393705,465.0282,,216.5797634,395.285,,216.8634595,431.0871
217.9207374,405.495,,217.8978002,464.2314,,217.8628302,435.6735,,217.8382948,444.1931,,217.6581033,446.8202,,217.5372478,465.1924,,217.5778268,395.245,,217.8628302,431.2736
218.9203738,405.412,,218.8973314,464.0528,,218.862201,435.9406,,218.8375531,444.0845,,218.656535,446.909,,218.5351251,465.3614,,218.5758903,395.2398,,218.862201,431.4754
219.9200102,405.2746,,219.8968626,463.8888,,219.8615718,436.1753,,219.8368113,444.0058,,219.6549667,447.0168,,219.5330023,465.5206,,219.5739537,395.2497,,219.8615718,431.6562
220.9196466,405.1022,,220.8963938,463.7432,,220.8609426,436.4023,,220.8360695,443.9795,,220.6533983,447.1363,,220.5308796,465.6655,,220.5720171,395.2809,,220.8609426,431.8317
221.919283,404.9079,,221.895925,463.6101,,221.8603134,436.5842,,221.8353278,443.9433,,221.65183,447.2338,,221.5287569,465.7988,,221.5700805,395.3565,,221.8603134,431.9857
222.9189194,404.7837,,222.8954562,463.4749,,222.8596841,436.6978,,222.834586,443.8252,,222.6502617,447.3217,,222.5266342,465.9184,,222.568144,395.449,,222.8596841,432.1068
223.9185559,404.6961,,223.8949874,463.3406,,223.8590549,436.8211,,223.8338442,443.6739,,223.6486933,447.429,,223.5245115,466.0362,,223.5662074,395.5249,,223.8590549,432.2316
224.9181923,404.6289,,224.8945186,463.2205,,224.8584257,436.904,,224.8331025,443.5923,,224.647125,447.5517,,224.5223888,466.1682,,224.5642708,395.6152,,224.8584257,432.3935
225.9178287,404.575,,225.8940498,463.0687,,225.8577965,436.9509,,225.8323607,443.5431,,225.6455567,447.6842,,225.520266,466.3014,,225.5623343,395.7234,,225.8577965,432.5864
226.9174651,404.5088,,226.893581,462.8781,,226.8571673,437.031,,226.8316189,443.44,,226.6439883,447.8359,,226.5181433,466.4319,,226.5603977,395.8282,,226.8571673,432.7933
227.9171015,404.4208,,227.8931121,462.6839,,227.8565381,437.1659,,227.8308772,443.3064,,227.64242,447.9879,,227.5160206,466.5593,,227.5584611,395.9046,,227.856538,432.9839
228.9167379,404.3177,,228.8926433,462.4886,,228.8559088,437.3259,,228.8301354,443.1929,,228.6408517,448.1067,,228.5138979,466.6813,,228.5565245,395.9701,,228.8559088,433.1232
229.9163743,404.2606,,229.8921745,462.2986,,229.8552796,437.4792,,229.8293936,443.0898,,229.6392833,448.2409,,229.5117752,466.8211,,229.554588,396.1441,,229.8552796,433.2447
230.9160107,404.2402,,230.8917057,462.1408,,230.8546504,437.6008,,230.8286519,442.941,,230.637715,448.378,,230.5096525,466.9643,,230.5526514,396.5127,,230.8546504,433.3858
231.9156471,404.1931,,231.8912369,461.9873,,231.8540212,437.6974,,231.8279101,442.6452,,231.6361467,448.4858,,231.5075297,467.0583,,231.5507148,397.023,,231.8540212,433.5477
232.9152835,404.1156,,232.8907681,461.8091,,232.853392,437.8001,,232.8271683,442.1755,,232.6345783,448.5744,,232.505407,467.1229,,232.5487782,397.6464,,232.853392,433.6966
233.91492,404.0254,,233.8902993,461.6335,,233.8527627,437.9726,,233.8264266,441.5837,,233.63301,448.6403,,233.5032843,467.234,,233.5468417,398.3894,,233.8527627,433.7811
234.9145564,403.9137,,234.8898305,461.4805,,234.8521335,438.2107,,234.8256848,441.0337,,234.6314417,448.7089,,234.5011616,467.3978,,234.5449051,399.181,,234.8521335,433.8249
235.9141928,403.7999,,235.8893617,461.3129,,235.8515043,438.3754,,235.824943,440.6969,,235.6298733,448.8091,,235.4990389,467.5297,,235.5429685,400.0999,,235.8515043,433.9269
236.9138292,403.6726,,236.8888929,461.1652,,236.8508751,438.4951,,236.8242013,440.5752,,236.628305,448.935,,236.4969162,467.6445,,236.5410319,401.0866,,236.8508751,434.0961
237.9134656,403.4915,,237.8884241,461.0105,,237.8502459,438.6527,,237.8234595,440.5637,,237.6267367,449.0663,,237.4947934,467.726,,237.5390954,402.0813,,237.8502459,434.2533
238.913102,403.2974,,238.8879553,460.843,,238.8496166,438.8436,,238.8227177,440.6209,,238.6251683,449.194,,238.4926707,467.8572,,238.5371588,403.1202,,238.8496166,434.3724
239.9127384,403.1143,,239.8874865,460.6695,,239.8489874,439.0296,,239.821976,440.7671,,239.6236,449.2991,,,,,239.5352222,404.02,,239.8489874,434.4788
240.9123748,402.9677,,240.8870177,460.4668,,240.8483582,439.2409,,240.8212342,440.9692,,240.6220317,449.369,,,,,240.5332856,404.7456,,240.8483582,434.6348
241.9120112,402.8332,,241.8865489,460.2726,,241.847729,439.5385,,241.8204924,441.1649,,241.6204633,449.44,,,,,241.5313491,405.4201,,241.847729,434.7546
242.9116476,402.7187,,242.8860801,460.1048,,242.8470998,439.8606,,242.8197507,441.2792,,242.618895,449.516,,,,,242.5294125,406.0549,,242.8470998,434.826
243.9112841,402.6585,,243.8856112,459.9244,,243.8464705,440.141,,243.8190089,441.2992,,243.6173267,449.5858,,,,,243.5274759,406.4908,,243.8464705,434.8917
244.9109205,402.666,,244.8851424,459.7251,,244.8458413,440.407,,244.8182671,441.2845,,244.6157583,449.6679,,,,,244.5255393,406.7808,,244.8458413,435.0002
245.9105569,402.6355,,245.8846736,459.5606,,245.8452121,440.6864,,245.8175254,441.2812,,245.61419,449.7824,,,,,245.5236028,406.9645,,245.8452121,435.1407
246.9101933,402.4463,,246.8842048,459.4231,,246.8445829,440.9752,,246.8167836,441.306,,246.6126217,449.9064,,,,,246.5216662,407.1147,,246.8445829,435.2957
247.9098297,402.232,,247.883736,459.2754,,247.8439537,441.2738,,247.8160418,441.3222,,247.6110533,450.0166,,,,,247.5197296,407.2611,,247.8439537,435.4239
248.9094661,402.0732,,248.8832672,459.1136,,248.8433245,441.602,,248.8153001,441.2918,,248.609485,450.1433,,,,,248.5177931,407.4088,,248.8433244,435.5311
249.9091025,401.9446,,249.8827984,458.9707,,249.8426952,441.9287,,249.8145583,441.2527,,249.6079167,450.2588,,,,,249.5158565,407.5954,,249.8426952,435.6328
250.9087389,401.865,,250.8823296,458.8097,,250.842066,442.2185,,250.8138165,441.2403,,250.6063483,450.3813,,,,,250.5139199,407.807,,250.842066,435.7186
251.9083753,401.7992,,251.8818608,458.6279,,251.8414368,442.4948,,251.8130748,441.2596,,251.60478,450.5666,,,,,251.5119833,407.9801,,251.8414368,435.7821
252.9080117,401.7004,,252.881392,458.4424,,252.8408076,442.7858,,252.812333,441.2547,,252.6032117,450.889,,,,,252.5100468,408.1117,,252.8408076,435.8158
253.9076482,401.604,,253.8809232,458.2885,,253.8401784,443.1308,,253.8115912,441.2727,,253.6016433,451.3474,,,,,253.5081102,408.2412,,253.8401784,435.8434
254.9072846,401.4956,,254.8804544,458.1845,,254.8395491,443.5394,,254.8108495,441.3089,,254.600075,451.9222,,,,,254.5061736,408.3689,,254.8395491,435.9124
255.906921,401.3514,,255.8799856,458.0701,,255.8389199,443.9538,,255.8101077,441.3232,,255.5985067,452.4719,,,,,255.504237,408.4953,,255.8389199,436.0094
256.9065574,401.1854,,256.8795168,457.905,,256.8382907,444.3026,,256.8093659,441.3331,,256.5969383,452.8824,,,,,256.5023005,408.6022,,256.8382907,436.105
257.9061938,401.0221,,257.879048,457.6852,,257.8376615,444.5839,,257.8086242,441.338,,257.59537,453.1206,,,,,257.5003639,408.649,,257.8376615,436.1909
258.9058302,400.8853,,258.8785792,457.4563,,258.8370323,444.8299,,258.8078824,441.3566,,258.5938017,453.2508,,,,,258.4984273,408.676,,258.8370323,436.2768
259.9054666,400.6902,,259.8781103,457.2633,,259.836403,445.0139,,259.8071406,441.3893,,259.5922333,453.3532,,,,,259.4964907,408.738,,259.836403,436.3515
260.905103,400.4684,,260.8776415,457.094,,260.8357738,445.1484,,260.8063989,441.4356,,260.590665,453.4429,,,,,260.4945542,408.8196,,260.8357738,436.4639
261.9047394,400.293,,261.8771727,456.9271,,261.8351446,445.273,,261.8056571,441.4599,,261.5890967,453.5316,,,,,261.4926176,408.8963,,261.8351446,436.6394
262.9043758,400.1039,,262.8767039,456.73,,262.8345154,445.4149,,262.8049153,441.4568,,262.5875283,453.6076,,,,,262.490681,408.9491,,262.8345154,436.8226
263.9040123,399.8753,,263.8762351,456.5241,,263.8338862,445.6169,,263.8041736,441.4527,,263.58596,453.6583,,,,,263.4887444,408.9805,,263.8338862,436.9855
264.9036487,399.696,,264.8757663,456.3573,,264.8332569,445.8144,,264.8034318,441.4473,,264.5843917,453.6878,,,,,264.4868079,409.0273,,264.8332569,437.1554
265.9032851,399.5635,,265.8752975,456.1695,,265.8326277,445.9868,,265.80269,441.4267,,265.5828233,453.7102,,,,,265.4848713,409.0803,,265.8326277,437.3808
266.9029215,399.4247,,266.8748287,455.9804,,266.8319985,446.18,,266.8019483,441.3927,,266.581255,453.7232,,,,,266.4829347,409.1273,,266.8319985,437.6306
267.9025579,399.2435,,267.8743599,455.8285,,267.8313693,446.4781,,267.8012065,441.3494,,267.5796867,453.7387,,,,,267.4809981,409.162,,267.8313693,437.854
268.9021943,399.032,,268.8738911,455.7135,,268.8307401,446.7394,,268.8004647,441.3174,,268.5781183,453.7521,,,,,268.4790616,409.1838,,268.8307401,438.0595
269.9018307,398.8,,269.8734223,455.5777,,269.8301108,446.9813,,269.799723,441.3014,,269.57655,453.7761,,,,,269.477125,409.2304,,269.8301108,438.2589
270.9014671,398.5359,,270.8729535,455.4152,,270.8294816,447.1667,,270.7989812,441.2876,,270.5749817,453.8106,,,,,270.4751884,409.3076,,270.8294816,438.4545
271.9011035,398.2762,,271.8724847,455.2388,,271.8288524,447.2843,,271.7982394,441.2767,,271.5734133,453.8532,,,,,271.4732518,409.3806,,271.8288524,438.6607
272.9007399,398.1437,,272.8720159,455.0733,,272.8282232,447.4528,,272.7974977,441.2729,,272.571845,453.9269,,,,,272.4713153,409.4546,,272.8282232,438.9007
273.9003764,398.1607,,273.8715471,454.9233,,273.827594,447.6012,,273.7967559,441.2653,,273.5702767,454.1026,,,,,273.4693787,409.5578,,273.827594,439.1346
274.9000128,398.1077,,274.8710782,454.7479,,274.8269648,447.7619,,274.7960141,441.2489,,274.5687083,454.3407,,,,,274.4674421,409.6764,,274.8269648,439.4031
275.8996492,397.9861,,275.8706094,454.5397,,275.8263355,447.9511,,275.7952724,441.2384,,275.56714,454.6256,,,,,275.4655056,409.7702,,275.8263355,439.688
276.8992856,397.8579,,276.8701406,454.2846,,276.8257063,448.1459,,276.7945306,441.2507,,276.5655717,454.9431,,,,,276.463569,409.8355,,276.8257063,439.9627
277.898922,397.7074,,277.8696718,454.0134,,277.8250771,448.4078,,277.7937888,441.2819,,277.5640033,455.2559,,,,,277.4616324,409.9018,,277.8250771,440.2362
278.8985584,397.5382,,278.869203,453.7724,,278.8244479,448.7119,,278.7930471,441.323,,278.562435,455.4756,,,,,278.4596958,409.977,,278.8244479,440.4971
279.8981948,397.3585,,279.8687342,453.5248,,279.8238187,448.9865,,279.7923053,441.3682,,279.5608667,455.6013,,,,,279.4577593,410.055,,279.8238187,440.7972
280.8978312,397.1712,,280.8682654,453.2851,,280.8231894,449.2254,,280.7915635,441.4213,,280.5592983,455.6693,,,,,280.4558227,410.1465,,280.8231894,441.1675
281.8974676,397.0072,,281.8677966,453.0729,,281.8225602,449.425,,281.7908218,441.4564,,281.55773,455.7268,,,,,281.4538861,410.2657,,281.8225602,441.5458
282.897104,396.8414,,282.8673278,452.9007,,282.821931,449.6179,,282.79008,441.4594,,282.5561617,455.7614,,,,,282.4519495,410.4105,,282.821931,441.9008
283.8967405,396.6803,,283.866859,452.7274,,283.8213018,449.8418,,283.7893382,441.4587,,283.5545933,455.7788,,,,,283.450013,410.5575,,283.8213018,442.1977
284.8963769,396.5061,,284.8663902,452.5449,,284.8206726,450.0657,,284.7885965,441.4764,,284.553025,455.7817,,,,,284.4480764,410.7193,,284.8206726,442.4372
285.8960133,396.3534,,285.8659214,452.3631,,285.8200433,450.2805,,285.7878547,441.5034,,285.5514567,455.7624,,,,,285.4461398,410.9257,,285.8200433,442.6408
286.8956497,396.1864,,286.8654526,452.1784,,286.8194141,450.5097,,286.7871129,441.526,,286.5498883,455.7215,,,,,286.4442032,411.1647,,286.8194141,442.7838
287.8952861,395.9996,,287.8649838,451.9976,,287.8187849,450.7425,,287.7863712,441.5374,,287.54832,455.6666,,,,,287.4422667,411.391,,287.8187849,442.9554
288.8949225,395.9009,,288.864515,451.7817,,288.8181557,450.9799,,288.7856294,441.5373,,288.5467517,455.6159,,,,,288.4403301,411.6636,,288.8181557,443.2137
289.8945589,395.8613,,289.8640462,451.5442,,289.8175265,451.2396,,289.7848876,441.5582,,289.5451833,455.6364,,,,,289.4383935,411.9632,,289.8175265,443.4958
290.8941953,395.7789,,290.8635773,451.284,,290.8168972,451.4688,,290.7841459,441.5654,,290.543615,455.7696,,,,,290.4364569,412.2831,,290.8168972,443.7461
291.8938317,395.6541,,291.8631085,451.0707,,291.816268,451.6746,,291.7834041,441.5941,,291.5420467,456.0123,,,,,291.4345204,412.636,,291.816268,443.9897
292.8934681,395.5277,,292.8626397,450.905,,292.8156388,451.8762,,292.7826623,441.6115,,292.5404783,456.3197,,,,,292.4325838,413.0384,,292.8156388,444.2058
293.8931046,395.3985,,293.8621709,450.7479,,293.8150096,452.0759,,293.7819206,441.6099,,293.53891,456.8112,,,,,293.4306472,413.5272,,293.8150096,444.3927
294.892741,395.2674,,294.8617021,450.5999,,294.8143804,452.3278,,294.7811788,441.6094,,294.5373417,457.4786,,,,,294.4287106,414.0648,,294.8143804,444.5381
295.8923774,395.1676,,295.8612333,450.4104,,295.8137512,452.6821,,295.780437,441.6014,,295.5357733,458.0744,,,,,295.4267741,414.4994,,295.8137512,444.6566
296.8920138,395.0586,,296.8607645,450.1644,,296.8131219,453.0151,,296.7796953,441.5835,,296.534205,458.5242,,,,,296.4248375,414.7184,,,
297.8916502,394.9185,,297.8602957,449.8922,,297.8124927,453.2231,,297.7789535,441.5736,,297.5326367,458.8465,,,,,297.4229009,414.7747,,,
298.8912866,394.8529,,298.8598269,449.6133,,298.8118635,453.3859,,298.7782117,441.5487,,298.5310683,459.1112,,,,,298.4209643,414.7834,,,
299.890923,394.8079,,299.8593581,449.3524,,299.8112343,453.6179,,299.77747,441.5127,,299.5295,459.4194,,,,,299.4190278,414.7586,,,
300.8905594,394.7203,,300.8588893,449.1528,,300.8106051,453.9033,,300.7767282,441.4587,,300.5279317,459.7496,,,,,300.4170912,414.7606,,,
301.8901958,394.614,,301.8584205,448.9924,,301.8099758,454.1752,,301.7759864,441.4124,,301.5263633,460.0772,,,,,301.4151546,414.9285,,,
302.8898322,394.4984,,302.8579517,448.802,,302.8093466,454.4403,,302.7752447,441.4035,,302.524795,460.3923,,,,,302.413218,415.4539,,,
